id,date,a_abstract,b_id,b_abstract,b_categories,c_id,c_abstract,c_categories,y_true,research_type,a_title,a_categories,b_title,c_title
neg-d2-611,2025-02-06,,2502.03996," The efficient and independent operation of power-over-fiber (PoF) and
distributed acoustic sensing (DAS) has been demonstrated using standard
single-mode fiber (SSMF). A transmission optical power efficiency (OPTE) of
6.67% was achieved over an 11.8 km fiber link, supporting both power delivery
and distributed optical fiber sensing (DOFS). To minimize cross-talk, the
system separates the power and sensing channels by a 40 THz bandwidth. In the
experiment, the power and sensing light wavelengths are 1064 nm (continuous)
and 1550 nm (pulsed), respectively. As the transmitted optical power increased
from 0 W to 2.13 W, the DAS system successfully localized vibration sources and
reconstructed phase information, confirming its ability to operate under high
optical power. The reported scheme verifies the possibility of constructing the
sensing-energy hybrid network based on conventional optical fiber with the
advantages of flexibility and low cost.",['physics.optics'],2502.20517," This is the first of three papers motivated by the author's desire to
understand and explain ""algebraically"" one aspect of Dmitriy Zhuk's proof of
the CSP Dichotomy Theorem. In this paper we study abelian congruences in
varieties having a weak difference term. Each class of the congruence supports
an abelian group structure; if the congruence is minimal, each class supports
the structure of a vector space over a division ring determined by the
congruence. A construction due to J. Hagemann, C. Herrmann and R. Freese in the
congruence modular setting extends to varieties with a weak difference term,
and provides a ""universal domain"" for the abelian groups or vector spaces that
arise from the classes of the congruence within a single class of the
annihilator of the congruence. The construction also supports an extension of
Freese's similarity relation (between subdirectly irreducible algebras) from
the congruence modular setting to varieties with a weak difference term.",['math.LO'],False,,,,"Power-over-fiber and distributed acoustic sensing hybridization in
  single fiber channel","Abelian congruences and similarity in varieties with a weak difference
  term"
neg-d2-612,2025-03-23,,2503.17933," To improve the reliability of Large Language Models (LLMs) in clinical
applications, retrieval-augmented generation (RAG) is extensively applied to
provide factual medical knowledge. However, beyond general medical knowledge
from open-ended datasets, clinical case-based knowledge is also critical for
effective medical reasoning, as it provides context grounded in real-world
patient experiences. Motivated by this, we propose Experience Retrieval
Augmentation - ExpRAG framework based on Electronic Health Record (EHR), aiming
to offer the relevant context from other patients' discharge reports. ExpRAG
performs retrieval through a coarse-to-fine process, utilizing an EHR-based
report ranker to efficiently identify similar patients, followed by an
experience retriever to extract task-relevant content for enhanced medical
reasoning. To evaluate ExpRAG, we introduce DischargeQA, a clinical QA dataset
with 1,280 discharge-related questions across diagnosis, medication, and
instruction tasks. Each problem is generated using EHR data to ensure realistic
and challenging scenarios. Experimental results demonstrate that ExpRAG
consistently outperforms a text-based ranker, achieving an average relative
improvement of 5.2%, highlighting the importance of case-based knowledge for
medical reasoning.","['cs.CL', 'cs.AI', 'cs.IR']",2502.21272," Let $K = \mathbb{R}$ or $\mathbb{C}$. An $n$-element subset $A$ of $K$ is a
$B_h$-set if every element of $K$ has at most one representation as the sum of
$h$ not necessarily distinct elements of $A$. Associated to the $B_h$ set $A =
\{a_1,\ldots, a_n\}$ are the $B_h$-vectors $\mathbf{a} = (a_1,\ldots, a_n)$ in
$K^n$. This paper proves that ``almost all'' $n$-element subsets of $K$ are
$B_h$-sets in the sense that the set of all $B_h$-vectors is a dense open
subset of $K^n$.","['math.CO', 'math.NT']",False,,,,"Experience Retrieval-Augmentation with Electronic Health Records Enables
  Accurate Discharge QA",$B_h$-sets of real and complex numbers
neg-d2-613,2025-01-22,,2501.12663," This paper investigates the trajectories of light beams in a Kerr metric,
which describes the gravitational field in the neighborhood of a rotating black
hole. After reduction by cyclic coordinates, this problem reduces to analysis
of a Hamiltonian system with two degrees of freedom. A bifurcation diagram is
constructed and a classification is made of the types of trajectories of the
system according to the values of first integrals. Relations describing the
boundary of the shadow of the black hole are obtained for a stationary observer
who rotates with an arbitrary angular velocity about the axis of rotation of
the black hole.","['math.DS', 'gr-qc']",2503.06971," Europa, Jupiter's second Galilean moon, is believed to host a subsurface
ocean in contact with a rocky mantle, where hydrothermal activity may drive the
synthesis of organic molecules. Of these molecules, abiotic synthesis of
aromatic amino acids is unlikely, and their detection on Europa could be
considered a biosignature. Fluorescence from aromatic amino acids, with
characteristic emissions in the 200-400 nanometer wavelength range, can be
induced by a laser and may be detectable where ocean material has been
relatively recently emplaced on Europa's surface, as indicated by geologically
young terrain and surface features. However, surface bombardment by charged
particles from the Jovian magnetosphere and solar ultraviolet (UV) radiation
degrades organic molecules, limiting their longevity. We model radiolysis and
photolysis of aromatic amino acids embedded in ice, showing dependencies on
hemispheric and latitudinal patterns of charged particle bombardment and ice
phase. We demonstrate that biosignatures contained within freshly deposited ice
in high-latitude regions on the surface of Europa are detectable using
laser-induced UV fluorescence, even from an orbiting spacecraft.",['astro-ph.EP'],False,,,,"Trajectories of light beams in a Kerr metric: the influence of the
  rotation of an observer on the shadow of a black hole",Fluorescent Biomolecules Detectable in Near-Surface Ice on Europa
neg-d2-614,2025-01-23,,2501.13681," Particle discretizations of partial differential equations are advantageous
for high-dimensional kinetic models in phase space due to their better
scalability than continuum approaches with respect to dimension. Complex
processes collectively referred to as \textit{particle noise} hamper long-time
simulations with particle methods. One approach to address this problem is
particle mesh adaptivity or remapping, known as \textit{particle resampling}.
This paper introduces a resampling method that projects particles to and from a
(finite element) function space. The method is simple; using standard sparse
linear algebra and finite element techniques, it can adapt to almost any set of
new particle locations and preserves all moments up to the order of polynomial
represented exactly by the continuum function space.
  This work is motivated by the Vlasov-Maxwell-Landau model of magnetized
plasmas with up to six dimensions, $3X$ in physical space and $3V$ in velocity
space, and is developed in the context of a $1X$ + $1V$ Vlasov-Poisson model of
Landau damping with logically regular particle and continuum phase space grids.
The evaluation codes are publicly available, along with the data and
reproducibility artifacts, and developed in the PETSc numerical library
(petsc.org).","['physics.plasm-ph', 'physics.comp-ph']",2503.12662," This paper introduces TuneNSearch, a hybrid transfer learning and local
search approach for addressing different variants of vehicle routing problems
(VRP). Recently, multi-task learning has gained much attention for solving VRP
variants. However, this adaptability often compromises the performance of the
models. To address this challenge, we first pre-train a reinforcement learning
model on the multi-depot VRP, followed by a short fine-tuning phase to adapt it
to different variants. By leveraging the complexity of the multi-depot VRP, the
pre-trained model learns richer node representations and gains more
transferable knowledge compared to models trained on simpler routing problems,
such as the traveling salesman problem. TuneNSearch employs, in the first
stage, a Transformer-based architecture, augmented with a residual edge-graph
attention network to capture the impact of edge distances and residual
connections between layers. This architecture allows for a more precise capture
of graph-structured data, improving the encoding of VRP's features. After
inference, our model is also coupled with a second stage composed of a local
search algorithm, which yields substantial performance gains with minimal
computational overhead added. Results show that TuneNSearch outperforms many
existing state-of-the-art models trained for each VRP variant, requiring only
one-fifth of the training epochs. Our approach demonstrates strong
generalization, achieving high performance across different tasks,
distributions and problem sizes, thus addressing a long-standing gap in the
literature.",['cs.LG'],False,,,,A projection method for particle resampling,"TuneNSearch: a hybrid transfer learning and local search approach for
  solving vehicle routing problems"
neg-d2-615,2025-03-06,,2503.04572," Declines in vaccination coverage for vaccine-preventable diseases, such as
measles and chickenpox, have enabled their surprising comebacks and pose
significant public health challenges in the wake of growing vaccine hesitancy.
Vaccine opt-outs and refusals are often fueled by beliefs concerning
perceptions of vaccine effectiveness and exaggerated risks. Here, we quantify
the impact of competing beliefs -- vaccine-averse versus vaccine-neutral -- on
social imitation dynamics of vaccination, alongside the epidemiological
dynamics of disease transmission. These beliefs may be pre-existing and fixed,
or coevolving attitudes. This interplay among beliefs, behaviors, and disease
dynamics demonstrates that individuals are not perfectly rational; rather, they
base their vaccine uptake decisions on beliefs, personal experiences, and
social influences. We find that the presence of a small proportion of fixed
vaccine-averse beliefs can significantly exacerbate the vaccination dilemma,
making the tipping point in the hysteresis loop more sensitive to changes in
individuals' perceived costs of vaccination and vaccine effectiveness. However,
in scenarios where competing beliefs spread concurrently with vaccination
behavior, their double-edged impact can lead to self-correction and alignment
between vaccine beliefs and behaviors. The results show that coevolution of
vaccine beliefs and behaviors makes populations more sensitive to abrupt
changes in perceptions of vaccine cost and effectiveness compared to scenarios
without beliefs. Our work provides valuable insights into harnessing the social
contagion of even vaccine-neutral attitudes to overcome vaccine hesitancy.","['physics.soc-ph', 'q-bio.PE']",2501.16637," In this note, we review the latest qualitative results, referring to the
Li\'enard Equation, in the framework of non-conformable, generalized and
fractional differential operators.",['math.GM'],False,,,,"Social Imitation Dynamics of Vaccination Driven by Vaccine Effectiveness
  and Beliefs",On the Li\'enard's type equation: an icon of the Nonlinear Analysis
neg-d2-616,2025-01-16,,2501.09954," Design space exploration (DSE) plays a crucial role in enabling custom
hardware architectures, particularly for emerging applications like AI, where
optimized and specialized designs are essential. With the growing complexity of
deep neural networks (DNNs) and the introduction of advanced foundational
models (FMs), the design space for DNN accelerators is expanding at an
exponential rate. Additionally, this space is highly non-uniform and
non-convex, making it increasingly difficult to navigate and optimize.
Traditional DSE techniques rely on search-based methods, which involve
iterative sampling of the design space to find the optimal solution. However,
this process is both time-consuming and often fails to converge to the global
optima for such design spaces. Recently, AIrchitect v1, the first attempt to
address the limitations of search-based techniques, transformed DSE into a
constant-time classification problem using recommendation networks. In this
work, we propose AIrchitect v2, a more accurate and generalizable
learning-based DSE technique applicable to large-scale design spaces that
overcomes the shortcomings of earlier approaches. Specifically, we devise an
encoder-decoder transformer model that (a) encodes the complex design space
into a uniform intermediate representation using contrastive learning and (b)
leverages a novel unified representation blending the advantages of
classification and regression to effectively explore the large DSE space
without sacrificing accuracy. Experimental results evaluated on 10^5 real DNN
workloads demonstrate that, on average, AIrchitect v2 outperforms existing
techniques by 15% in identifying optimal design points. Furthermore, to
demonstrate the generalizability of our method, we evaluate performance on
unseen model workloads (LLMs) and attain a 1.7x improvement in inference
latency on the identified hardware architecture.","['cs.LG', 'cs.AI', 'cs.AR']",2503.12662," This paper introduces TuneNSearch, a hybrid transfer learning and local
search approach for addressing different variants of vehicle routing problems
(VRP). Recently, multi-task learning has gained much attention for solving VRP
variants. However, this adaptability often compromises the performance of the
models. To address this challenge, we first pre-train a reinforcement learning
model on the multi-depot VRP, followed by a short fine-tuning phase to adapt it
to different variants. By leveraging the complexity of the multi-depot VRP, the
pre-trained model learns richer node representations and gains more
transferable knowledge compared to models trained on simpler routing problems,
such as the traveling salesman problem. TuneNSearch employs, in the first
stage, a Transformer-based architecture, augmented with a residual edge-graph
attention network to capture the impact of edge distances and residual
connections between layers. This architecture allows for a more precise capture
of graph-structured data, improving the encoding of VRP's features. After
inference, our model is also coupled with a second stage composed of a local
search algorithm, which yields substantial performance gains with minimal
computational overhead added. Results show that TuneNSearch outperforms many
existing state-of-the-art models trained for each VRP variant, requiring only
one-fifth of the training epochs. Our approach demonstrates strong
generalization, achieving high performance across different tasks,
distributions and problem sizes, thus addressing a long-standing gap in the
literature.",['cs.LG'],False,,,,"AIRCHITECT v2: Learning the Hardware Accelerator Design Space through
  Unified Representations","TuneNSearch: a hybrid transfer learning and local search approach for
  solving vehicle routing problems"
neg-d2-617,2025-02-13,,2502.09016," We study the collective modes of an atomic bright soliton realised in a
quasi-one-dimensional Bose-Einstein condensate, using Bogoliubov-de Gennes
theory. In particular we focus on the breathing mode of the soliton, which is
not a single linearized normal mode but a common component of many modes, and
therefore decays within a $t^{-1/2}$ envelope due to dispersion. If the soliton
is held in the center of a harmonic trap, we show that the breathing amplitude
revives periodically, as atoms shed from the vibrating soliton oscillate in the
trap, and return. After each revival the breathing amplitude again decays, and
this cycle repeats every trap half-period. The amplitude envelope of these
breathing revivals shows a curious asymmetry, however, with a gradual increase
in breathing followed by sudden drop in breathing amplitude that becomes more
and more pronounced in later revivals. We explain this asymmetrical revival
pattern by deriving a close analytical approximation to the Bogoliubov-de
Gennes frequency spectrum, and offer this coherent Bogoliubov-de Gennes
phenomenon as a background against which to compare possible quantum many-body
effects, including decoherence over trap-period time scales.","['cond-mat.quant-gas', 'quant-ph']",2501.10221," We model human activity scheduling behaviour using a deep generative machine
learning approach. Activity schedules, which represent the activities and
associated travel behaviours of individuals, are a core component of many
applied models in the transport, energy and epidemiology domains. Our data
driven approach learns human preferences and scheduling logic without the need
for complex interacting combinations of sub-models and custom-rules, this makes
our approach significantly faster and simpler to operate that existing
approaches. We find activity schedule data combines aspects of both continuous
image data and also discrete text data, requiring novel approaches. We
additionally contribute a novel schedule representation and comprehensive
evaluation framework for generated schedules. Evaluation shows our approach is
able to rapidly generate large, diverse and realistic synthetic samples of
activity schedules.",['cs.LG'],False,,,,"Soliton resuscitations: asymmetric revivals of the breathing mode of an
  atomic bright soliton in a harmonic trap","Modelling Activity Scheduling Behaviour with Deep Generative Machine
  Learning"
neg-d2-618,2025-03-18,,2503.14669," This paper presents a reinforcement learning-based neuroadaptive control
framework for robotic manipulators operating under deferred constraints. The
proposed approach improves traditional barrier Lyapunov functions by
introducing a smooth constraint enforcement mechanism that offers two key
advantages: (i) it minimizes control effort in unconstrained regions and
progressively increases it near constraints, improving energy efficiency, and
(ii) it enables gradual constraint activation through a prescribed-time
shifting function, allowing safe operation even when initial conditions violate
constraints. To address system uncertainties and improve adaptability, an
actor-critic reinforcement learning framework is employed. The critic network
estimates the value function, while the actor network learns an optimal control
policy in real time, enabling adaptive constraint handling without requiring
explicit system modeling. Lyapunov-based stability analysis guarantees the
boundedness of all closed-loop signals. The effectiveness of the proposed
method is validated through numerical simulations.","['cs.RO', 'cs.SY', 'eess.SY']",2503.10174," This paper presents a novel sensitivity-based distributed programming (SBDP)
approach for non-convex, large-scale nonlinear programs (NLP). The algorithm
relies on first-order sensitivities to cooperatively solve the central NLP in a
distributed manner with only neighbor-to-neighbor communication and
parallelizable local computations. The scheme is based on primal decomposition
and offers minimal algorithmic complexity. We derive sufficient local
convergence conditions for non-convex problems. Furthermore, we consider the
SBDP method in a distributed optimal control context and derive favorable
convergence properties in this setting. We illustrate these theoretical
findings and the performance of the proposed algorithm with simulations of
various distributed optimization and control problems.",['math.OC'],False,,,,"Reinforcement Learning-Based Neuroadaptive Control of Robotic
  Manipulators under Deferred Constraints",Sensitivity-Based Distributed Programming for Non-Convex Optimization
neg-d2-619,2025-01-27,,2501.18627," We present a fast and simple technique to convert images into an emissive
surface-based scene representation. Building on existing emissive volume
reconstruction algorithms, we introduce a subtle yet impactful modification of
the loss function requiring changes to only a few lines of code: instead of
integrating the radiance field along rays and supervising the resulting images,
we project the training images into the scene to directly supervise the
spatio-directional radiance field.
  The primary outcome of this change is the complete removal of alpha blending
and ray marching from the image formation model, instead moving these steps
into the loss computation. In addition to promoting convergence to surfaces,
this formulation assigns explicit semantic meaning to 2D subsets of the
radiance field, turning them into well-defined emissive surfaces. We finally
extract a level set from this representation, which results in a high-quality
emissive surface model.
  Our method retains much of the speed and quality of the baseline algorithm.
For instance, a suitably modified variant of Instant~NGP maintains comparable
computational efficiency, while achieving an average PSNR that is only 0.1 dB
lower. Most importantly, our method generates explicit surfaces in place of an
exponential volume, doing so with a level of simplicity not seen in prior work.","['cs.GR', 'cs.CV']",2501.07166," Combinatorial medication recommendation(CMR) is a fundamental task of
healthcare, which offers opportunities for clinical physicians to provide more
precise prescriptions for patients with intricate health conditions,
particularly in the scenarios of long-term medical care. Previous research
efforts have sought to extract meaningful information from electronic health
records (EHRs) to facilitate combinatorial medication recommendations. Existing
learning-based approaches further consider the chemical structures of
medications, but ignore the textual medication descriptions in which the
functionalities are clearly described. Furthermore, the textual knowledge
derived from the EHRs of patients remains largely underutilized. To address
these issues, we introduce the Natural Language-Assisted Multi-modal Medication
Recommendation(NLA-MMR), a multi-modal alignment framework designed to learn
knowledge from the patient view and medication view jointly. Specifically,
NLA-MMR formulates CMR as an alignment problem from patient and medication
modalities. In this vein, we employ pretrained language models(PLMs) to extract
in-domain knowledge regarding patients and medications, serving as the
foundational representation for both modalities. In the medication modality, we
exploit both chemical structures and textual descriptions to create medication
representations. In the patient modality, we generate the patient
representations based on textual descriptions of diagnosis, procedure, and
symptom. Extensive experiments conducted on three publicly accessible datasets
demonstrate that NLA-MMR achieves new state-of-the-art performance, with a
notable average improvement of 4.72% in Jaccard score. Our source code is
publicly available on https://github.com/jtan1102/NLA-MMR_CIKM_2024.",['cs.AI'],False,,,,"A Radiance Field Loss for Fast and Simple Emissive Surface
  Reconstruction",Natural Language-Assisted Multi-modal Medication Recommendation
neg-d2-620,2025-02-09,,2502.05908," In image processing, solving inverse problems is the task of finding
plausible reconstructions of an image that was corrupted by some (usually
known) degradation model. Commonly, this process is done using a generative
image model that can guide the reconstruction towards solutions that appear
natural. The success of diffusion models over the last few years has made them
a leading candidate for this task. However, the sequential nature of diffusion
models makes this conditional sampling process challenging. Furthermore, since
diffusion models are often defined in the latent space of an autoencoder, the
encoder-decoder transformations introduce additional difficulties. Here, we
suggest a novel sampling method based on sequential Monte Carlo (SMC) in the
latent space of diffusion models. We use the forward process of the diffusion
model to add additional auxiliary observations and then perform an SMC sampling
as part of the backward process. Empirical evaluations on ImageNet and FFHQ
show the benefits of our approach over competing methods on various inverse
problem tasks.","['eess.IV', 'cs.CV', 'cs.LG']",2501.15786," The authors present their research on chocolate games with a pass-move.
Chocolate games are generalizations of Nim. In this work, we modify the
standard rules of the game to allow a one-time pass; that is, a pass-move may
be used at most once in the game, but not from a terminal position. Once the
pass has been used by either player, it is no longer available. In the case of
the classical three-pile nim with $x,y,z$ for the number of stones of each
pile, the previous player wins when the ``exclusive or'' of $x,y,z$ is $0$, and
its Grundy number is calculated as ``exclusive or'' of $x,y,z$. However, no
mathematical formula is known for the previous player's winning position when a
pass-move is allowed. In this study, we show a theorem to determine the Grundy
number of a position with a pass where the position can be considered as a
disjunctive sum of two positions which have a special property. By using the
theorem, we show closed formulas for positions which have Grundy numbers $0,
1,$ and $2$ for some chocolate games with a pass.",['math.CO'],False,,,,Inverse Problem Sampling in Latent Space Using Sequential Monte Carlo,Chocolate Games with a Pass
neg-d2-621,2025-02-18,,2502.13199," GitHub Copilot is transforming software development by automating tasks and
boosting productivity through AI-driven code generation. In this paper, we
con-duct a literature survey to synthesize insights on Copilot's impact on
productivity and security. We review academic journal databases, industry
reports, and official docu-mentation to highlight key findings and challenges.
While Copilot accelerates coding and prototyping, concerns over security
vulnerabilities and intellectual property risks persist. Drawing from the
literature, we provide a perspective on best practices and future directions
for responsible AI adoption in software engineering, offering action-able
insights for developers and organizations to integrate Copilot effectively
while maintaining high standards of quality and security.","['cs.SE', 'cs.AI']",2502.10222," If $A \colon D(A) \subset \mathcal{H} \to \mathcal{H}$ is an unbounded
Fredholm operator of index $0$ on a Hilbert space $\mathcal{H}$ with a dense
domain $D(A)$, then its spectrum is either discrete or the entire complex
plane. This spectral dichotomy plays a central role in the study of
\textit{magic angles} in twisted bilayer graphene.
  This paper proves that if such operators (with certain additional
assumptions) are perturbed by certain random trace-class operators, their
spectrum is discrete with high probability.","['math.SP', 'math-ph', 'math.MP']",False,,,,"The Role of GitHub Copilot on Software Development: A Perspec-tive on
  Productivity, Security, Best Practices and Future Directions",Spectral Instability of Random Fredholm Operators
neg-d2-622,2025-03-22,,2503.17813," Current frameworks for evaluating security bug severity, such as the Common
Vulnerability Scoring System (CVSS), prioritize the ratio of exploitability to
impact. This paper suggests that the above approach measures the ""known knowns""
but inadequately addresses the ""known unknowns"" especially when there exist
multiple possible exploit paths and side effects, which introduce significant
uncertainty. This paper introduces the concept of connectedness, which measures
how strongly a security bug is connected with different entities, thereby
reflecting the uncertainty of impact and the exploit potential. This work
highlights the critical but underappreciated role connectedness plays in
severity assessments.",['cs.CR'],2502.17776," Tip-of-the-tongue (TOT) search occurs when a user struggles to recall a
specific identifier, such as a document title. While common, existing search
systems often fail to effectively support TOT scenarios. Research on TOT
retrieval is further constrained by the challenge of collecting queries, as
current approaches rely heavily on community question-answering (CQA) websites,
leading to labor-intensive evaluation and domain bias. To overcome these
limitations, we introduce two methods for eliciting TOT queries - leveraging
large language models (LLMs) and human participants - to facilitate simulated
evaluations of TOT retrieval systems. Our LLM-based TOT user simulator
generates synthetic TOT queries at scale, achieving high correlations with how
CQA-based TOT queries rank TOT retrieval systems when tested in the Movie
domain. Additionally, these synthetic queries exhibit high linguistic
similarity to CQA-derived queries. For human-elicited queries, we developed an
interface that uses visual stimuli to place participants in a TOT state,
enabling the collection of natural queries. In the Movie domain, system rank
correlation and linguistic similarity analyses confirm that human-elicited
queries are both effective and closely resemble CQA-based queries. These
approaches reduce reliance on CQA-based data collection while expanding
coverage to underrepresented domains, such as Landmark and Person. LLM-elicited
queries for the Movie, Landmark, and Person domains have been released as test
queries in the TREC 2024 TOT track, with human-elicited queries scheduled for
inclusion in the TREC 2025 TOT track. Additionally, we provide source code for
synthetic query generation and the human query collection interface, along with
curated visual stimuli used for eliciting TOT queries.","['cs.IR', 'cs.CL', 'cs.HC']",False,,,,"Connectedness: a dimension of security bug severity assessment for
  measuring uncertainty",Tip of the Tongue Query Elicitation for Simulated Evaluation
neg-d2-623,2025-01-06,,2501.03116," We extend the classical Poincar\'e-Birkhoff-Witt theorem to higher algebra by
establishing a version that applies to spectral Lie algebras. We deduce this
statement from a basic relation between operads in spectra: the commutative
operad is the quotient of the associative operad by a right action of the
spectral Lie operad. This statement, in turn, is a consequence of a fundamental
relation between different $\mathbb{E}_n$-operads, which we articulate and
prove. We deduce a variant of the Poincar\'{e}--Birkhoff--Witt theorem for
relative enveloping algebras of $\mathbb{E}_n$-algebras. Our methods also give
a simple construction and description of the higher enveloping
$\mathbb{E}_n$-algebras of a spectral Lie algebra.","['math.AT', 'math.CT', 'math.RT']",2503.14077," The radiative open circuit voltage loss in a solar cell occurs because the
absorptance spectrum near the band gap shows gradual increase rather than sharp
step function like transition. This broadening effect has been attributed to
band gap fluctuations and or to Urbach tails. In this report, we use modelling
based on Planck s generalized law to distinguish between these two effects. Our
results demonstrate that Urbach tails have only a minimal effect on the
absorptance edge broadening and clarify that even an ideal direct semiconductor
with no band gap fluctuations shows broadening at the absorptance onset.
Furthermore, state of the art inorganic thin film solar cells often incorporate
a band gap gradient across their thickness, which can further contribute to
absorptance broadening. Using Cu(In,Ga)Se2 (CIGSe) absorbers as a case study,
we perform a comprehensive analysis of voltage losses through absolute
photoluminescence and electroluminescence spectroscopy, combined with
photospectrometry and high-spatial-resolution cathodoluminescence measurements.
We find that the loss analysis based on the combination of radiative,
generation and non-radiative losses is complete. Samples with a graded band gap
profile show more pronounced broadening of the absorptance onset and up to 16
mV higher radiative losses compared to the samples with uniform band gap. There
is indication, that band gap-graded samples also have larger lateral band gap
inhomogeneity.",['cond-mat.mtrl-sci'],False,,,,Poincar\'{e}-Birkhoff-Witt Theorems in Higher Algebra,"The effect of a band gap gradient on the radiative losses in the open
  circuit voltage of solar cells"
neg-d2-624,2025-03-19,,2503.15196," Ultra-short Period exoplanets (USPs) like 55 Cnc e, hosting dayside magma
oceans, present unique opportunities to study surface-atmosphere interactions.
The composition of a vaporised mineral atmosphere enveloping the dayside is
dictated by that of the surface magma ocean, which in turn is sensitive to its
oxygen fugacity ($f$O$_2$). Observability estimations and characterisation of
the atmospheric emission of 55 Cnc e have mostly remained limited to low
spectral resolution space-based studies. Here, we aim to examine ground-based
high-resolution observabilities of a diverse set of mineral atmospheres
produced across a grid of mantle $f$O$_2$s varying over 12 orders of magnitude.
We assume a Bulk Silicate Earth mantle composition and a substellar dayside
temperature of T = 2500K in the near infrared wavelength (NIR) region. This
spectral range is often featureless for this class of atmospheres at
low-resolution. Coupling our newly developed simulator for synthesising
realistic observations from high-resolution ground-based spectrographs (Ratri)
to a pre-developed high-resolution cross-correlation spectroscopy (HRCCS)
analysis pipeline (Upamana), we find that this array of mineral atmospheres
would all be detectable with 11 hours of observing time of the dayside of 55
Cnc e with CARMENES and each individual scenario can be correctly
differentiated within 1$\sigma$. Our analysis is readily able to distinguish
between a planet with an Earth-like redox state (with $f$O$_2$ $\sim$3.5
log$_{10}$ units above the iron-w\""ustite, IW buffer) from a Mercury-like
planet ($f$O$_2$ $\sim$5 log$_{10}$ units below IW). We thus conclude that the
HRCCS technique holds promise for cataloguing the diversity of redox states
among the rocky exoplanetary population.",['astro-ph.EP'],2502.0995," Duminil-Copin and Manolescu (2022) recently proved the scaling relations for
planar Fortuin-Kasteleyn (FK) percolation. In particular, they showed that the
one-arm exponent and the mixing rate exponent are sufficient to derive the
other near-critical exponents. The scaling limit of critical FK percolation is
conjectured to be a conformally invariant random collection of loops called the
conformal loop ensemble (CLE). In this paper, we define the CLE analog of the
mixing rate exponent. Assuming the convergence of FK percolation to CLE, we
show that the mixing rate exponent for FK percolation agrees with that of CLE.
We prove that the CLE$_\kappa$ mixing rate exponent equals $\frac{3
\kappa}{8}-1$, thereby answering Question 3 of Duminil-Copin and Manolescu
(2022). The derivation of the CLE exponent is based on an exact formula for the
Radon-Nikodym derivative between the marginal laws of the odd-level and
even-level CLE loops, which is obtained from the coupling between Liouville
quantum gravity and CLE.","['math.PR', 'math-ph', 'math.MP']",False,,,,"Detectability of oxygen fugacity regimes in the magma ocean world 55
  Cancri e at high spectral resolution",Mixing rate exponent of planar Fortuin-Kasteleyn percolation
neg-d2-625,2025-02-07,,2502.05388," We present a modular DNA origami design approach to address the challenges of
assembling geometrically complex nanoscale structures, including those with
nonuniform Gaussian curvature. This approach features a core structure that
completely conserves the scaffold routing across different designs and
preserves more than 70% of the DNA staples between designs, dramatically
reducing both cost and effort, while enabling precise and independent
programming of subunit interactions and binding angles through adjustable
overhang lengths and sequences. Using cryogenic electron microscopy, gel
electrophoresis, and coarse-grained molecular dynamics simulations, we validate
a set of robust design rules. We demonstrate the method's utility by assembling
a variety of self-limiting structures, including anisotropic shells with
controlled inter-subunit interactions and curvature, and a toroid with globally
varying curvature. Our strategy is both cost-effective and versatile, providing
a promising and efficient solution for the synthetic fabrication of complex
nanostructures.",['cond-mat.soft'],2503.1702," Quantum kernels quantify similarity between data points by measuring the
inner product between quantum states, computed through quantum circuit
measurements. By embedding data into quantum systems, quantum kernel feature
maps, that may be classically intractable to compute, could efficiently exploit
high-dimensional Hilbert spaces to capture complex patterns. However, designing
effective quantum feature maps remains a major challenge. Many quantum kernels,
such as the fidelity kernel, suffer from exponential concentration, leading to
near-identity kernel matrices that fail to capture meaningful data correlations
and lead to overfitting and poor generalization. In this paper, we propose a
novel strategy for constructing quantum kernels that achieve good
generalization performance, drawing inspiration from benign overfitting in
classical machine learning. Our approach introduces the concept of local-global
quantum kernels, which combine two complementary components: a local quantum
kernel based on measurements of small subsystems and a global quantum kernel
derived from full-system measurements. Through numerical experiments, we
demonstrate that local-global quantum kernels exhibit benign overfitting,
supporting the effectiveness of our approach in enhancing quantum kernel
methods.","['quant-ph', 'cs.LG', 'stat.ML']",False,,,,"Modular programming of interaction and geometric specificity enables
  assembly of complex DNA origami nanostructures",Benign Overfitting with Quantum Kernels
